rec_id, rec2_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-4357-org,   rec-1419-org, ser, f, 34, 19860326, , taylor, habazin, , kings park, 06430, 2, euree street, , 204 7494923, 366085322, 9, NoRole
rec-2694-org,   rec-9421-org, usa, f, 32, 19880225, dr, cameron, nielsen, , crookwell, 07310, 13, dumas street, , 204 3566924, 217164664, 4, NoRole
rec-9604-org,   rec-7511-org, usa, , , 19760417, , robbie, cunningham, nsw, koorainghat, 03064, 11, pethebridge street, , 708 3905218, 158171804, 4, NoRole
rec-5114-dup-0, rec-1374-org, ser, f, 32, 19881027, pfc, lyam, dragojlov, vic, pyalonk, 04311, 10, casuarina street, , 618 6485167, 367321799, 6, NoRole
rec-4372-org,   rec-635-org, , f, , 19590909, , ka, fairnington, sa, cradock, 04032, 1, kareelah vista, gold tyne, 617 8140385, 970026733, 4, NoRole
rec-4716-org,   rec-1899-org, spa, f, 23, , , lachlan, tapia, vic, world trade centre, 03169, 15, chippindall circuit, woodbine homestead, 708 5921903, 268140072, 7, NoRole
rec-1509-org,   rec-8460-org, usa, , 24, 19961119, dr, cain, stout, , winthrop, 04034, 9, carbeen street, farm cottage, 708 4231712, 684806903, 5, NoRole
rec-1822-org,   rec-7312-org, usa, , 38, 19820330, mr, mitchell, riddle, nsw, cawdor, 02570, 9, couchman crescent, the pines hostel, 612 7571609, 652737866, 9, NoRole
rec-6281-org,   rec-554-org, ina, f, 8, 20120722, , bree, susanto, nsw, leppington, 03618, 8, simon place, , 612 3830000, 118038080, 6, NoRole
rec-6653-dup-0, rec-8551-org, ind, f, 30, 19900119, ms, kale, bai, qld, east mackay, 03124, 97, starkestreet, karami, 613 59 7217, 210088650, 5, NoRole
rec-5914-dup-0, rec-1519-org, usa, f, 33, 19870809, , isabelle, cai , nsw, eucumbene, 04659, 34, goa place, , 612 3828464, 124145 627, 3, NoRole
rec-531-dup-0, rec-484-org, chi, m, 2 , 19930814, ms, solomon, leng, qld, greens opes, 04575, 44, olliff place, , 613 1663115, 557049023, 8, NoRole
rec-6373-org,   rec-8317-org, wel, f, 25, 19950211, , gillian, siencyn, , balwyn north, 03825, 30, schlam place, hi pine, 204 1735770, 560822931, 6, NoRole
rec-9378-dup-0, rec-5075-org, usa, m, 28, 19921103, , kiria, oldon, tas, douglas river, 02206, 220, le gallienne street, , 617 0972924, 203237894, 2, NoRole
rec-4806-org,   rec-6879-org, cze, f, 25, 19950124, mr, chloe, frydeck, qld, grange, 02750, 401, learmonth drive, sheep station, 613 7304732, 233795920, 4, Org-wife
rec-7136-dup-0, rec-7097-org, eng, , 35, 19851231, hon, zemma, , sa, nort plympton, 02913, 9, windradyne street, phillip lodge, 617 2825059, 622667352, 2, NoRole
rec-4903-dup-0, rec-4765-org, pak, f, , 19991015, , zachary, changar, sa, north haven, 045 65, 121, kenyon ci cuit, , 617 7003011, 638820288, 8, NoRole
rec-1977-dup-1, rec-7127-org, por, m, 35, 19850702, , mackenzie, regalo, , corlete, 04825, 5, kurubun close, , 416 1449687, 985997101, 2, NoRole
rec-8211-dup-0, rec-7401-org, unk, m, , 19040528, , emiily, abadi, , porters retreat, 06288, 7, gulgong place, , 612 2007613, 341772284, 9, NoRole
rec-1451-dup-0, rec-2963-org, eng, , 39, 19810611, mr, illyam, quigg, wa, baudin, 03141, 4, munro street, south retreat, 618 5627515, 187119661, 5, NoRole
rec-2130-org,   rec-306-org, eng, , 24, 19960706, , seth, michaels, vic, kingston, 05068, 7, , vlla 18 pacific bay resort, 618 2191306, 106566436, 1, NoRole
rec-7333-org,   rec-2726-org, eng, m, , 19150712, pfc, noah, milburn, qld, barker creek flat, 02291, 70, hakea crescent, , 613 5266226, 933866033, 6, NoRole
rec-1506-dup-0, rec-5326-org, usa, f, 32, 19880714, mr, ruby, holt, nsw, kingz langley, 06149, , discovery street, emmaus vlke, 612 0320639, 398892172, 8, NoRole
rec-712-dup-0, rec-8293-org, usa, m, 26, 19940920, , mathilde, gile s, vic, eppalock, 02164, 61, mccabe cr scent, , 618 1132862, 151298604, 9, NoRole
rec-7624-org,   rec-1303-org, ina, f, 31, 19890419, , teagan, wijaya, nsw, north richmond, 05608, 28, carruthers street, peridon vlge, 612 1797097, 187929394, 0, NoRole
rec-6872-dup-0, rec-7204-org, chi, f, 22, 19811029, , annalise, szu, vic, main ridge, 02116, 24, wheatley street, , 618 7316666, 129607187, 4, NoRole
rec-3893-dup-0, rec-2659-org, eng, , 12, , , madison, macckenjie, qld, barcaldine, 03158, 48, , , 613 3779422, 185239156, 4, NoRole
rec-8124-dup-0, rec-1231-org, usa, f, 28, 19920307, , charlotte, fletcher, nsw, bald ridge, 03199, 2, cockcroft avenue, manresa, 204 9979236, 273308911, 0, NoRole
rec-4217-dup-0, rec-2617-org, ind, m, 27, 19931216, hon, , mandaah, wa, leichhardt, 03156, 88, clermont sttreet, arcadia, 416 9765792, 609946963, 8, NoRole
rec-253-org,   rec-4855-org, usa, f, 27, 19931014, , joel, sherman, vic, altona meadows, 06061, 16, bywaters place, , 618 8935227, 562869285, 6, NoRole
rec-6162-org,   rec-5259-org, chi, m, 26, 19940627, , lara, mung, vic, mount best, 03125, 33, kennedy street, braeburn, 618 8307686, 525430431, 2, NoRole
rec-5371-dup-0, rec-9788-org, ger, m, , 19180813, ms, daniel, seibel, n5w, johns river, 03128, 77, rene street, , 612 1118901, 3164 03121, 0, NoRole
rec-995-org,   rec-4372-org, eng, , , 19380130, ms, adam, milford, vic, teesdale, 02902, 115, pye place, banksia village, , 761302538, 2, NoRole
rec-5749-dup-1, rec-7836-org_h-0, eng, m, 28, 19920229, ms, taulard, ericson, qld, frederickton, 02065, 88, twelvetreescrescent, southbidge , 6129225810, 737218911, 6, NoRole
rec-5352-org,   rec-5448-org_f-0, usa, f, 29, 19830727, ms, karol, colon, nsw, shellharbour, 04218, 30, kilbycrescent, themarketplace , 6125679846, 993190127, 4, wife-y-True
rec-804-org,   rec-1555-org, usa, f, 30, 19901105, , louis, gamble, wa, greenbushes, 04178, 7, edman close, , 618 8002416, 177466580, 6, NoRole
rec-5413-dup-1, rec-9871-org, ger, f, 2 , 19911121, , jade , grueter, qld, devon park, 02068, 65, hamersley place, , 613 6099689, 554855741, 0, NoRole
rec-9095-dup-0, rec-418-org, eng, f, 32, 19880607, , , hayward, 4l , cedar grove, 02580, 6, pitcairn street, thyangra, 613 2001392, 896994242, 0, NoRole
rec-5652-dup-1, rec-3-org, cze, f, 12, , ms, jasmine, marcincsinova, nsw, leura, 05271, 9, charleston street, , 612 7997176, 455132032, 2, NoRole
rec-9151-org,   rec-7215-org, nor, , 30, 19900509, hon, marianne, bernardsson, vic, dadswells bridge, 06031, 180, sheaffe street, , 416 8236743, 763165873, 6, NoRole
rec-2281-dup-0, rec-1848-org, unk, , 27, 19930807, ms, kyra, lanyon, vic, chullora, 03551, 153, brisbane avenue, , 612 6851173, 311196408, 3, NoRole
rec-7687-org,   rec-6458-org, ind, f, 27, 19931230, ms, lucas, vaithu, , lockleys, 06057, 1, mccombie street, the homestead, 416 4455048, 237473059, 0, NoRole
rec-10073-org,   rec-7972-org, ind, , 33, 19870325, , ethan, shameem, qld, elanora, 02304, 4, risdon place, emu hill, 708 7785555, 314908431, 8, NoRole
rec-1788-org,   rec-2906-org, eng, , 39, 19810323, , xepheren, styles, , regents park, 03032, 335, hobday place, kareela, 204 1066027, 204008694, 4, NoRole
rec-9759-dup-0, rec-9189-org, unk, f, 30, 19901229, ms, james, strazzari, vic, gatum, 02 10, 8 , boustead circuit, , 618 3937114, 386362334, 7, NoRole
rec-2589-org,   rec-2002-org, eng, f, 39, 19810905, , jarred, ibbott, nsw, parkes, 05108, 29, helen mayo crescent, narada, 612 7385642, 681552697, 8, NoRole
rec-8472-org,   rec-6609-org, ind, , 24, , ms, evan, mayani, nsw, billinudgel, 03942, 1, kaeppel place, , 612 3509416, 689720449, 3, NoRole
rec-6982-org,   rec-4306-org, chi, f, 34, 19860209, , brooke, tsou, qld, yandina, 04870, , coranderrk street, , 613 7576593, 645403943, 1, NoRole
rec-7802-dup-0, rec-1603-org_h-0, dut, f, 27 , 19930227, ms , sterre, lubberts, vic, brentfords uare, o6062, 9, brombystreet, miniacres, 2040377415, 718080816, 3, NoRole
rec-4349-dup-0, rec-4868-org, usa, , 34, 19860802, ms, mek, hill, nsw, waren, 03125, 280, pennington crescent, , 612 4278459, 473388972, 8, NoRole
rec-4209-org,   rec-8462-org, unk, f, 37, 19830911, mr, lachlan, abat, qld, three moon, 06153, 5, buntine crescent, herbert river, 613 3614244, 271631058, 8, NoRole
rec-519-dup-1, rec-9996-org, chi, f, 37, 19830311, , benjamin, duanmu, qld, isisfo d, 02760, 10, pattinson crescent, , , 4933 02597, 9, NoRole
rec-1986-dup-0, rec-8282-org, unk, f, , 19091004, ms, mitchell, strainij, nsw, gorokan, 06059, 55, goodwins reet, , , 455192030, 1, NoRole
rec-1352-dup-0, rec-9722-org, ind, f, 35, 19850512, ms, tony, purujit, act, hukes, 02199, 200, spensley plac, , 612 6481309, 403636594, 9, NoRole
rec-9204-dup-0, rec-3505-org, ind, f, , 19730805, , teaha, samtani, nst, paxton, 06022, 146, burraly court, , 612 5818258, 649059647, 6, NoRole
rec-6948-org,   rec-6825-org, ser, m, 34, 19860403, , macey, radul, , south bunbury, 03196, 26, westgarth street, , 204 8468542, 345518429, 4, NoRole
rec-7284-dup-1, rec-4001-org, usa, f, 8, 20120604, ms, tuscany, parks, nsw, neminaha, 03073, 4, william webb drive, john flynn medical centre, 708 4613003, 635403016, 8, NoRole
rec-10134-org,   rec-7119-org, fre, , 11, 20091128, dr, olivia, dutoit, qld, kyogle, 02640, 19, severne crescent, lamington national, 613 3830008, 849225246, 9, NoRole
rec-7178-org,   rec-3861-org, ger, f, , 19010801, mr, , langenkamp, qld, the bluff, 02340, 67, beaurepaire crescent, , , 636489530, 9, NoRole
rec-915-org,   rec-2069-org, afr, f, 33, 19870216, , sophie, mukendi, sa, pooraka, 04051, 63, , , 617 7105408, 280432650, 2, NoRole
rec-2732-org,   rec-8458-org, eng, f, 23, 19970413, , dillon, herbertson, vic, mill park, , 900, dexter street, , 618 5137130, 994974323, 9, NoRole
rec-8015-dup-0, rec-5790-org, ara, m, 31, 19891016, , ckyl, umaynah, vic, westmead, 02550, 69, olliff place, , , 235020581, 1, NoRole
rec-715-org,   rec-5048-org, eng, f, 26, 19940608, , zali, normanson, sa, blanchetown, 07253, 12, hayley street, berkeley village, 617 8673227, 726761693, 5, NoRole
rec-2197-org,   rec-9377-org, unk, m, 29, 19911203, pfc, emma, aarts, qld, marcus beach, 02444, 38, bindaga street, fairholme, 613 8134716, 904417519, 3, NoRole
rec-514-org,   rec-6662-org, eng, , 27, 19930120, ms, ryan, bullard, vic, wonga park, 03806, 136, grayson street, , 618 2733939, 441342070, 8, NoRole
rec-904-org,   rec-9714-org, ita, f, 41, 19790324, , ethan, fugosi, qld, moggill, 03757, 22, groom street, , 613 0373229, 831934172, 5, NoRole
rec-4072-dup-1, rec-4555-org, por, , 27, 19930304, , defaria, cade, vic, katamatite, 03030, 26, luckins place, , 618 4478664, 844050370, 5, NoRole
rec-9427-org,   rec-7763-org, usa, f, , 19150302, , , taylor, nsw, concord repatriation hospital, 02097, 13, harrington circuit, , 612 6731010, 785408760, 7, NoRole
rec-2398-org,   rec-1052-org, eng, f, 19, 20011005, , lachlan, hooker, nsw, carcoar, 06168, 20, macdowell street, , 612 0449064, 755967881, 2, NoRole
rec-7359-dup-0, rec-7836-org, eng, f, , 19810331, mr, connor, reier, nsw, frederickton, 02065, 88, twelve trees crescent, , 612 9225810, 530508020, 5, Org-Household
rec-1869-org,   rec-7761-org, usa, f, , 19161005, dr, jenna, miranda, nsw, bimbi, 07310, 29, anzac park, roseleigh farms, 612 5579065, 621044220, 7, NoRole
rec-9273-dup-0, rec-3696-org, cze, f, 25, 19950302, mr, charles, beneŠ, vi c, kirkstall, 03156, 4, hyndes c rescent, brentwood village, 618 0577577, 420081700, 0, Org-Household
rec-8623-org,   rec-8079-org, unk, m, 29, 19911204, , katie, scopel, vic, murtoa, 04303, 2, sellwood street, , 618 4679725, 746053733, 2, NoRole
rec-2112-org,   rec-4384-org, chi, m, 32, , dr, dylan, hung, vic, bayles, 05066, 53, cargelligo street, , 618 1571125, 995893242, 1, NoRole
rec-2525-org,   rec-2076-org, usa, , , 19620606, , brydee, frazier, qld, tanbar, 07021, 14, mceachern crescent, , 613 8614457, 701818345, 5, NoRole
rec-1999-dup-0, rec-9893-org, usa, m, 32, 19880618, , katelyn, estes, , , 07320, 45, unaipon avenue, , 416 3284262, 193874135, 3, NoRole
rec-5660-org,   rec-1444-org, eng, , 28, 19920719, , hayden, leonardson, nsw, vittoria, 04069, 3, cromwell circuit, hilltop hostel rowethorpe, 612 6069256, 307589338, 8, NoRole
rec-1881-org,   rec-1287-org, unk, f, , 19891013, mr, maya, aakre, , bondi junction, 02120, 35, evergood close, , 204 5997625, 378934995, 8, NoRole
rec-5632-dup-0, rec-1920-org, eng, m, 33, 19870822, ,  race, christison, vic, st andrews beach, 00810, 35, nambir  ourt, toorale, , 309075545, 9, NoRole
rec-6888-org,   rec-4320-org, eng, m, 31, 19890503, mr, jack, alfson, nsw, scarborough, 03192, 11, morgan crescent, , 612 3556232, 684568367, 0, NoRole
rec-9020-dup-0, rec-8129-org, cze, f, 24, 19961226, ms, olivia, novÁk, , plumopton, 03168, 6, ironbark cescent, , 204 6691965, 457080209, 8, NoRole
rec-2441-org,   rec-8722-org, eng, m, , 19001224, , emiily, hambledon, , roleystone, 03123, 103, postle circuit, , 416 7603843, 443704184, 5, NoRole
rec-743-org,   rec-9904-org, , , 32, 19880311, mr, tess, reid, wa, tuggerawong, 05173, 3, preston street, , 618 1283209, 483512717, 5, NoRole
rec-1411-dup-0, rec-9412-org, sri, , 28, 19921001, pfc, talia, pandaranaike, vic, beaconsfield, 04305, 19, arpur street, , 618 4671054, 435093056, 1, NoRole
rec-2523-dup-0, rec-8502-org, usa, , 23, 19970831, , samuel, pugm, nsw, ryan, 03153, 44, rowan jtreet, , 612 6254277, 666537412, 4, NoRole
rec-1270-dup-0, rec-5705-org_f-0, afr, m, 3, 20170331, mr , koben , kingamba, wa, koongamia, 03163, 17, officercrescent, witchesg rden , 6183740337, 244484128, 7, son-y-True
rec-10436-org,   rec-166-org, eng, , 20, 20001027, , sonja, , vic, somerville, , 12, brigalow street, cherrydell, 618 7906589, 319124117, 0, NoRole
rec-7099-dup-1, rec-9650-org, usa, f, 36, 19840511, , isabwlle, herman, vic, glen alvie, 03677, 9, luehmann street, , 618 5370108, 569864183, 5, NoRole
rec-7598-org,   rec-3289-org, chi, f, 33, 19871028, , shai, lo, , pymble, 02779, 108, marshall street, ocean star villas, 416 1330549, 477996298, 7, NoRole
rec-3243-org,   rec-4507-org, ind, f, , 19420703, ms, marcus, pandya, vic, preston south, 03066, 24, florentine circuit, , 618 1077071, 921319606, 9, NoRole
rec-9037-dup-0, rec-1568-org, ind, f, 31, 19890916, , ava, chivukula, , killara, 03551, 5, sidaway street, gunderman park, 204 8630951, 123484645, 4, NoRole
rec-2425-dup-0, rec-2246-org, unk, f, 26, , ms, nicholas, aa re, nsw, tre9eagle, 05125, 63, moroak street, , 612 7389819, 457089897, 3, NoRole
rec-5453-org,   rec-2313-org, chi, f, 30, 19900709, , anastasia, joo, qld, newlands, 05062, 55, hingston close, , 613 0323448, 275522170, 3, NoRole
rec-7024-dup-0, rec-6587-org, usa, f, 24, 19960425, , , franklin, nsw, manneringdoark, 03094, 1, kingscote crescent, wylarah, 612 0898129, 848928715, 5, NoRole
rec-8314-org,   rec-3459-org, usa, f, 22, 19981120, ms, brianna, hunt, tas, rocherlea, 06101, 215, duffy street, ashell, 617 1421916, 518127957, 6, NoRole
rec-6818-org,   rec-1608-org, usa, f, 24, 19961120, mrs, jasmine, lindsay, nt, pine creek, 02452, 15, ranken place, ballymannin, 613 6372866, 116364221, 8, Org-wife
rec-846-dup-0, rec-5482-org, ara, f, 33, 19870711, , chelsie, reshma, qlr, boonah, 02605, 12, wybalena grove, , 613 8858880, 984345248, 6, NoRole
rec-4919-org,   rec-4933-org, jew, , , 19030218, mr, emiily, , nsw, cecil hills, 03842, 65, kirkwood crescent, , 612 3056671, 659543257, 8, NoRole
rec-7983-dup-1, rec-4957-org, ger, , 22, 19890830, , sebastian, oertel, nsw, bowna, 02800, 3, bateman street, gannet house, 612 7991938, 300368927, 6, NoRole
rec-5720-dup-1, rec-14-org, unk, m, 23, 19970117, , ben, scopel, nsw, crescent head, 04350, , wiliamjon street, sunny-brae, 612 6257243, 692803331, 4, NoRole
rec-5890-org,   rec-4091-org, eng, f, 11, 20090106, , thomas, mcneill, wa, lavington, 03182, 24, blowering street, , 618 6009157, 373739904, 8, NoRole
rec-7435-dup-0, rec-8006-org, unk, f, 28, , mr, amelia, abbitt, nsw, kinsown, 02117, 7, petterd street, braiden, 612 9955728, 759318660, 3, NoRole
rec-887-org,   rec-1527-org, tha, f, 42, 19780503, ms, , kriangsak, qld, highvale, 02644, 357, de little circuit, , 613 7346251, 796247322, 4, NoRole
rec-9291-org,   rec-5192-org, eng, f, 21, 19990112, ms, charles, donalds, nsw, cathcart, 04017, 22, carnegie crescent, , 612 8643965, 501840192, 1, NoRole
rec-2573-dup-1, rec-8544-org, usa, , 26, 19940113, , gabriel, kaahney, sa, stone well, 02145, 26, hurley street, , 617 3737539, 447481971, 6, NoRole
rec-8795-org,   rec-8914-org, ser, , 35, 19851026, , matthew, teresak, wa, cleary, 03073, 47, kitchener street, spring ridge, 618 2787761, 735405888, 0, NoRole
rec-1081-dup-0, rec-6151-org, pak, f, 23, 19970310, , hiraj, charlotte, qld, bungil, 02265, 14, kayser place, , 613 7720259, 912898214, 0, NoRole
rec-1244-dup-0, rec-6987-org, eng, f, 39, 19811108, , sara, jeffries, tas, sorell, 0394 2, 5, carr crescent, villa 375, 617 941 449, 349543844, 4, NoRole
rec-6890-dup-1, rec-2022-org, , f, 28, 19920531, , toby, vodic, qld, finnir, 02446, 8, dempster place, , 708 5363962, 974865218, 2, NoRole
rec-9762-org,   rec-671-org, chi, m, 30, 19900722, ms, jed, ngui, qld, shute harbour, 02650, 20, derrington crescent, , 613 8238827, 215295283, 7, NoRole
rec-665-dup-0, rec-3727-org, chi, m, 31, 19890117, mr, xloe, wing, wa, balga, 02903, 160, simpson street, xopping village, 618 8443002, 975118804, 6, Org-Household
rec-9195-org,   rec-2435-org, usa, m, 29, , ms, luka, lin, sa, birkenhead, 05043, 26, mackellar crescent, , 617 7846966, 452983345, 4, NoRole
rec-4014-org,   rec-5294-org, usa, m, , 19720407, , rachel, mcbride, nsw, yennora, 03150, 3, o'loghlen street, , 612 2553591, 635772121, 1, NoRole
rec-7003-org,   rec-6027-org, spa, , 33, 19871012, pfc, tegan, rodas, , , 03140, 168, bugden avenue, , 416 2464668, 697553573, 4, NoRole
rec-3816-org,   rec-2898-org, eng, f, 37, 19830816, , brielle, herbertson, vic, upwey, 02284, 47, currong street, , 618 6556937, 203565969, 9, NoRole
rec-3319-org,   rec-6967-org, eng, f, 29, 19910213, mrs, sophie, royston, vic, chepstowe, 06059, 8, bellchambers crescent, evelyn heights, 618 1417807, 301841920, 9, Org-wife
rec-1528-dup-1, rec-5957-org_f-0, unk, m, 44 , 197606 07, mr, hiroyuki, scollard, sa, christiedowns, 02447, 429, wisdomstreet, minnawa rafarm, 7085269879, 444732816, 5, father-y-False
rec-5021-dup-1, rec-9679-org, unk, f, 25, 19950803, , daen, scopel, nsw, mount yiew, 04212, 60, duffy street, , 612 2950357, 584397057, 9, NoRole
rec-782-org,   rec-769-org, ind, , 27, 19930110, ms, aidan, venkatraman, sa, hewett, 03558, 52, leahy close, , 617 2390940, 407799288, 9, NoRole
rec-6252-dup-0, rec-3558-org, chi, , , 19850305, , jayd e, gu, vic, modewarre, 00850, 8, de mestre place, , 618 2059843, 687806824, 5, NoRole
rec-8110-dup-1, rec-4702-org, unk, f, 32, 19880102, , heath, scin to, vic, ivanhoe east, 06112, 57, denny street, , 618 3752966, 62605 747, 5, NoRole
rec-851-org,   rec-5473-org, cze, f, , 19470610, ms, ellie, ballok, qld, condamine plains, 02325, 6, bagshaw place, rosedale, 613 4539413, 764027090, 2, NoRole
rec-4191-dup-1, rec-7837-org, chi, f, , 19460711, , todd, teng, sa, urrbr e, 02567, 32 , burkitt street, mater professional centre, , 942729651, 2, NoRole
rec-6512-org,   rec-1332-org, usa, f, 28, 19921204, , erin, aguirre, nsw, warrell creek, 04507, 42, forbes street, edwards chambers, 204 5371494, 150954143, 9, NoRole
rec-7404-org,   rec-5874-org, eng, , 11, 20090930, ms, henry, traves, vic, dromana, 04161, 2, drake brockman drive, , 618 2899136, 373629028, 5, NoRole
rec-6877-dup-1, rec-4036-org, , , , 19140918, , willim, kilby, sa, goolwa, 07005, 224, starrittkplace, , 617 4694232, 616800115, 1, NoRole
rec-1628-dup-1, rec-4463-org, chi, f, 30, , mr, max, ning, wa, so us, 02250, 6, richardson circuit, krismark, 618 3953131, 803422507, 7, NoRole
rec-1733-org,   rec-5677-org, ser, f, 35, 19850921, ms, andrew, , vic, stonehaven, 04226, 57, william hudson crescent, , 618 3432846, 445829353, 8, NoRole
rec-75-org,   rec-3544-org, usa, f, 25, 19951010, hon, isaac, hurst, sa, fulham, 06018, 4, fergusson crescent, cascina, 617 4976818, 125208381, 8, NoRole
rec-3326-dup-0, rec-8092-org, fre, , , 19200930, , fergus, voisin, nsw, concord repatr ation hospital, 02065, 11, outtrim a enue, , 612 1751657, 147703594, 8, NoRole
rec-5516-org,   rec-4641-org, usa, , 27, 19930512, , isabella, shepard, vic, minhamite, 02036, 54, diamond street, villa 5, 708 1285325, 745054216, 1, NoRole
rec-2312-org,   rec-7311-org, usa, m, 28, , , anthony, soto, , castlemaine, 04127, 13, moore street, glen eden, 416 1260030, 953805654, 7, NoRole
rec-9423-org,   rec-8621-org, chi, f, 32, 19880804, , alicia, sito, qld, dolls point, 07171, 42, reader court, , 613 7974745, 251795358, 9, NoRole
rec-6029-org,   rec-2716-org_h-0, ind, f, 29, 19910530, pfc, shetan, bhawnani, wa, bodallin, 03075, 15, storyplace, arcadia , 6186380467, 607289671, 8, NoRole
rec-5773-org,   rec-6916-org_f-0, ind, f, 11, 20091229, princess , kasi, menghani, nsw, carramar, 02069, 36, ellerstonavenue, lansdowne , 6125309391, 616797103, 2, daughter-y-True
rec-3636-org,   rec-2913-org, chi, f, , 19080408, , lauren, hang, nsw, goulburn, 06163, 64, downes place, , 612 6518255, 252413763, 8, NoRole
rec-6300-dup-0, rec-1362-org, eng, , 32, 19880715, ms, mitchell, mccallum, act, rujsell, 04210, 6, mareeba street, , , 100857745, 2, NoRole
rec-1012-org,   rec-6508-org, usa, f, 28, 19920628, , lucy, dalton, wa, dundas, 07320, 10, garrick street, yuraga, 618 1337173, 957178439, 2, NoRole
rec-5538-org,   rec-8200-org, jap, f, 29, 19910909, ms, kirra, obuchi, tas, riana, 04870, 9, dowthwaite street, , 617 0684635, 350881075, 5, NoRole
rec-4620-org,   rec-4931-org, eng, f, 31, 19891019, , connor, quigley, , oak park, 02450, 4, dixon drive, berkeley village, 708 8312628, 654631594, 9, NoRole
rec-7334-dup-0, rec-3397-org, fin, , 24, 199609 1, , tony, laukkjnen, nsw, kangy angy, 02197, , swinden street, walkers orchard, 612 8009380, 931469533, 4, NoRole
rec-6328-dup-1, rec-2295-org, usa, m, 38, 19821112, , michael, rollins, , widgee, 06280, 69, , purbonk cottage, 204 2271339, 108245467, 4, NoRole
rec-3296-dup-1, rec-4014-org, por, f, 32, 19885011, ms, georgina, labat, nsw, bangor, 03977, 1, woralul street, , 612 2089374, 929781699, 3, NoRole
rec-2547-dup-0, rec-6522-org, usa, f, 35, 19850807, ms, indya, castro, wa, toowoomba, 03150, , bynoe plase, salt box, 618 4858272, 823586439, 0, NoRole
rec-7617-org,   rec-1053-org, eng, f, 30, 19901027, ms, oliver, harley, vic, maryknoll, 03163, 10, ashkanasy crescent, , 708 5809889, 398981842, 8, NoRole
rec-9567-dup-1, rec-4133-org, eng, f, , 19030323, , kayne, traves, nsw, lake munmorah, 04610, 431, mccawleystreet, , 612 8116844, 513301855, 5, NoRole
rec-3767-org,   rec-9851-org, ser, m, 27, 19931029, sgt, charlie, mehmedovic, vic, rathscar, 02905, 51, brownlow place, st vincents hospital, 618 9314115, 134744729, 5, NoRole
rec-6334-org,   rec-5383-org, usa, f, 28, , , mason, abbott, nsw, repton, 02526, , ligertwood street, hundred wokurna, , 662836079, 5, NoRole
rec-2943-dup-0, rec-2979-org, afr, , 27, 19930416, , jayden, fotso, qld, aspley, 04556, 29, gouger street, villa 3, 613 9139848, 924489268, 0, NoRole
rec-3446-org,   rec-5935-org, unk, f, 33, 19870622, , , scofield, vic, elaine, 02525, 191, musgrove street, , 618 7011393, 759306673, 4, NoRole
rec-3108-dup-0, rec-8552-org, chi, f, 27, 19930502, , mitchrll, sis, , leichhardt, 03223, 19, wanderer court, , 708 0908267, 747877761, 9, NoRole
rec-4774-org,   rec-5605-org, wel, f, 21, 19991213, , genevieve, ceidiog, qld, eidsvold east, 04216, 7, owen dixon drive, , 204 8201770, 729668498, 1, NoRole
rec-10278-org,   rec-3853-org, chi, , 29, 19911222, ms, samuel, thum, qld, pelican waters, 03338, 32, david street, oakdale ranch, 613 4176877, 848717771, 0, NoRole
rec-5005-org,   rec-210-org, pol, f, 32, 19881007, , oscar, eile, qld, dysart, 03104, 10, knox street, , 613 9075788, 446890283, 7, NoRole
rec-7784-org,   rec-1755-org, usa, m, 36, 19840201, , katelyn, reilly, , ashfield, 02134, 30, lachlan street, , 708 0018268, 181482860, 6, NoRole
rec-8555-dup-0, rec-7436-org, vie, f, 34, 19860922, , annabel, le, nsw, miradna, 04818, 4, devonport street, banksia cgroves, 612 4549935, 757343181, 2, NoRole
rec-7030-org,   rec-8801-org, eng, m, 9, 20110505, , briony, beckett, vic, breakwater, 02163, 2, donnelly road, , 618 2977913, 717585223, 5, NoRole
rec-7967-dup-0, rec-8736-org_f-0, ser, n, 2 , 20180921, ms, mihajlo, svajger, qld, enoggerareservoir, 03028, 5 , craneplace, rivoli, 6137328203, 941778308, 4, son-y-True
rec-5117-dup-1, rec-1968-org, eng, f, 37, , , finn, nathanston, vic, goahdonvale, 06159, 48, officer crescent, , 618 3687820, 981565493, 9, NoRole
rec-9311-org,   rec-6584-org, chi, m, 40, , ms, shanaye, chuan, vic, colbinabbin, 03046, 5, keats place, , 618 5040735, 417873049, 4, NoRole
rec-4859-org,   rec-3460-org, usa, , 25, 19951118, pfc, joshua, evans, nsw, gingkin, 03550, 3, currong street, , 612 0924196, 509786409, 4, NoRole
rec-8257-org,   rec-5002-org, ind, f, 35, 19850827, , bailey, dhankani, , wynnum west, 03149, 5, maclean street, , 204 9433398, 692466069, 9, NoRole
rec-4988-org,   rec-2077-org, ser, f, 31, 19891221, , emma, bourek, tas, otford, 03073, 1, moura place, , 617 5346031, 326305463, 0, NoRole
rec-3555-dup-0, rec-6303-org, ita, , 20, 20000522, , matt ew, tarquini, ns , mooral creek, 03074, 65, lowrie street, , 612 2146203, 536168202, 5, NoRole
rec-8470-org,   rec-6280-org, chi, f, 32, 19880625, , riley, qi, , broadbeach waters, 03132, 30, adcock place, , 708 6302726, 311526475, 6, NoRole
rec-2150-org,   rec-4215-org, iri, f, 12, 20081202, , mollie, okeefe, wa, dudawa, 05291, 3, foxall street, , 618 9033693, 243860761, 6, NoRole
