id|onmlast|onmfirst|onmtitle|gender|dob|ssn|stline1|stline2|city|state|zipcode|phone|
rec-5129-org|dziewulski|william||f|19920615|965303335|34 clifton place|glenoak|morgantown|wa|04114|618 6714822|
rec-4630-dup-1|sims|trinity|||19260729|324873863|16 kootara cresent||fanie bay|nt|04343|613 8666376|
rec-9448-dup-1|aaahcy|brinley|ms|f|19950209|138756997|1 zaltash place||gerogery|nsw|04570|612 3269007|
rec-6916-dup-0|robbins|alecia|ms|f|19920830|475791725|18 cabenacourt|evanm ore|denistoneeast|nsw|04350|6127095740|
rec-331-org|vougiouklaki|michael||m|19880926|204804312|4 oldham court||studfield|vic|02046|618 6766147|
rec-4152-dup-0|choi|jai den|ms|m|19930906|34152 744|19||harwood|nsw|02380|612 8888793|
rec-7522-dup-0|gross|brydon||f|19941226|524575251|23 albermarle place|tourist park|charlestown|qld|02019|416 8049715|
rec-8273-dup-0|bonner|sajon||f||834623353|180 bindel street|vambi back|baranduda|qld|03134|613 5925074|
rec-1232-org||oliver|||19841117|374135237|8 guthridge crescent||mosman|qld|06210||
rec-2503-org|ozbolt|marko||m|19090526|513240729|83 goble street||thuringowa central|qld|02502|708 7105553|
rec-2515-dup-0|thue|hayley|ms|n||258293166|7 medley street||glendale|sa|06020|617 7823976|
rec-8531-dup-1|kam|zachari|dr|f|19880825|408480069|724 curlewis crescent|rosedale|bayviw||02131|708 8623343|
rec-9109-dup-0|susanto|lucy||f|19990609|379039707|35 yarrawonga street||lakelyands|nsw|03200|612 4248590|
rec-5878-dup-0|ellison|liam||m|19860821|448357180|2 harris place||loc|sa|0q184|617 7835390|
rec-494-dup-0|granger|danielle|||19900701|302094545|28 pollock ztreet||aradula|qld|05022|613 6854532|
rec-7516-dup-0|bajaj|tabitha||f||363686594|12 hargrave street||wagga wtgga|ns|04161|612 8079129|
rec-6988-dup-0|eaver|dylan||f|19941217|399244930|6 cavvyn place||noraville|nsw|02250|612 8244066|
rec-8662-dup-0|martinson|edhan|hon|f|19890220|419803434|38 ayers fowler street||tinampa|vic|02580|618 7958396|
rec-5871-dup-1|yueh|jordan|mr|f|19050305|988867995|50 stieglitz circuit||pimlico|taa||708 0146978|
rec-2790-dup-0|liau|matthew||f|19821027|762770805|19 alroy rcuit||seymour||04703|204 0407926|
rec-4871-org|kiu|dylan|||19180625|690527584|314 taber place||cheshunt|vic|05271|618 5372815|
rec-8440-dup-0|scime|corey||n|19880 915|105543185|27 campaspe circuit||two wells|sa|02322|617 2452026|
rec-9338-org|kavanah|ebony||f|19980929|465707810|8 deamer crescent||adelong|nsw|02551|708 6022196|
rec-811-org|tao|alexandra|||19850803|228773735|13 kennedy street|killara homestead|sun valley|qld|02614|613 6588646|
rec-4590-dup-0|traver|sophie|||19750 912|852922890|466 newmanmorris circuit||hodgleigh|qld|06722|613 0799069|
rec-3265-org|gully|lacey||f||210854190|13 arthur circle||belvedere|qld|06025|613 1390505|
rec-30-org|kostulnica|hudson||m||211228625|46|yarrowonga estate|moorabbin east|vic|04507|618 9808207|
rec-488-dup-1|suketu|michael||m|19890284|825462248|78 aston crescent||islington|nsw|03250|612 2143261|
rec-5760-dup-0|wise|jorzn||f|19100729|851308833|190 morant circuit|monier square|bowen hills|qld|02620|613 8499513|
rec-7206-org|dombi|charlotte|||19900212|195303109|3 goyder street|stoney creek|cannon hill|qld|02135|613 6494482|
rec-6334-dup-0|abbott|mason||f||662836079|ligertwood street|hundred wokurna|reptom|nsw|02526||
rec-9726-dup-0|bramson|olivia||f|19930810|457692131|17 beaurepaire crescent||cudal||03149|612 9144772|
rec-3271-dup-1|statham|stephanie|pfc|f|19860611|934748476|304 figg place||rippleb ook|vic|05290|618 0 06257|
rec-8639-org|tapai|rosa||f|19460831|678443005|50 parkhill street||camp creek|qld|02447|613 0478918|
rec-6923-dup-0|cash|oliver|dr|f|19960309|168655998|0 kennedygstreet||williamtown raaf|nsw|04869|612 4418277|
rec-7976-dup-1|hodson|joshua||f|19960125|820734260|3 oley street||diamond trea|wa|04211|618 7983902|
rec-869-dup-0|su  y|casey|||20010509|502676267|3 port jackson circuit||epping|vic|02010|618 8359911|
rec-6456-org|strapp|monique|ms|f|19890905|649368153|22 mckinlay street||lake illawarra|nsw|03043|612 1782755|
rec-3880-org|aarnoudse|madeleine|||19920712|407476361|75 lalor street|water fall|woodside|vic|05162|618 5460327|
rec-405-dup-0|vishal|indyana|dr|m|19960022|994606221|20 parkwood road||annandale||06059|204 4490523|
rec-7869-org|zeckovic||ms|f|19940822|501371396|12 bourne street||cornwall|qld|03677|613 0339137|
rec-4697-org|goolagong|jamie|ms||19870906|385705593|19 alston street||figtree||02500|708 8540294|
rec-4405-dup-0|coleman|darcy||f|19920912|680513336|5 garema place|north 523|one tree hill|sa|06101|617 9109410|
rec-7274-org|hawkins|elana||f|19980201|740411784|21 shackell place|the boulevarde|bridgewater on loddon|vic|02074|618 9364881|
rec-6078-dup-1|dors y|matthew||m|20120303|771503391|6 musgrov e street||windsor|nsw|02150|612 4563291|
rec-6608-dup-1|apramston|monique||f|19910216|664140576|99 pandanus street||cordeaux heights|nsw|04510|612 5016276|
rec-4428-dup-0|ink|callie||m|19920305|678748992|5 birdwood street|kinvarra|greenacre|nsw|03251|612 4580699|
rec-2609-dup-0|bloxham|laklynn|||19910212|904296069|3 boustead circuit|brentmont park|cabarita|nsw|02262|612 57 0 37|
rec-9158-org|lupino|dylan|mr|m|19080525|607823637|24 hardie close||altona|vic|04352|618 4408177|
rec-1829-org|sclafani|kyle||f|19870214|714780760|44 guginya crescent||monjingup|wa|02761|618 3518886|
rec-5814-org|petri|pearson|ms|f|19861211|344570563|1 lanley square|hd of solomon|ross river|qld|03194|613 0418041|
rec-5691-org|thirunavu|noah|||19931025|784331901|155 gurney place|ainslie house|toongabbie|nsw|05158|612 0355189|
rec-7091-dup-0|knapp|matthew|ms|f|19860628|381964866|6 neptunestreet||stretton|qld|05068||
rec-3592-org|siddiqui|benjamin|ms||19880927|957797727|48 kirwan circuit||ferny creek|vic|03806|618 8639732|
rec-9256-dup-0|shali|sophie|ms|f|19870708|424780236|33 lewis luxton avenue||parac mbe|sa|06375|617 9862497|
rec-8527-org|ssutu|marlee||m|20101122|731299295|57 mceachern crescent||glen huntly|vic|05417|618 2550537|
rec-546-org|moors|aymer|mrs|f|19981101|847301672|122 handcockcrescent|rathoroad|trundle|nsw|06076|6127170276|
rec-8912-org|hultgren|jasper|ms|f|20111127|898322425|30 irvine street|arlington|north tamborine|tas|04879|617 8975762|
rec-9781-dup-0|kalpna|jake||f|19270628|584357543|40 holmes xtescent||bunyip||04565|708 9598045|
rec-4836-org|tanwani|lukas|ms||20070530|440034583|36 badimara street||callaghan|nsw|02029|612 0262498|
rec-2688-dup-0|cromer|alexia||f|20110126|561458872|59 carina street|lindon|baahnard|qld|02170|613 6981821|
rec-2372-dup-0|key|benjamin|ms|f|19930621|285290522|5 tiptree  re scent||babakin|wa|06153|618 8471741|
rec-7753-dup-1|everett|joshua|ms|f|19951128|738395857|32 perrin cuacuit||hope valley|sa|06006|617 4447928|
rec-8620-dup-0|laing|nathan|cpl|f|19370819|644989130|2 3 burnie street||wallangra|ns|02068|612 3645670|
rec-7716-dup-1|aarnoudse|emiily||f|19960920|8095 3279|19 mccawley street|binbi bie|murrumbateman|nsw|03925|612 6434464|
rec-7042-dup-0|stoddard|crystal|ms|f|19861107|356566607|44 bavin street||wooroona|qld|02024|613 4072895|
rec-8518-org|earl|rosie||f|19960104|384820207|3 allen place||epping|nsw|02088|612 9635385|
rec-3402-org|kelleners|alexandra|||19930905|562162504|35 rowell place||braddon|act|03324|612 9470221|
rec-446-dup-1|clifford|etha|||19900118|245404320|10 marquet retreat|cottonwood|junction view|ql d|02220|613 4081340|
rec-5570-org|pudjijono|emma|ms|f|19921006|389916681|45 bamford street|hd curramulka|urana|nsw|03916|612 1371281|
rec-5904-org|mcdonald|gabrielle||f|19850321|288184015|41 narrabundah lane||concord|vic|06275|618 9903804|
rec-2601-dup-1|pirvgu|kirra||g|19931115|518764371|10 nangor street|anice-ohn|pulletop||04059|708 8625914|
rec-102-dup-1|pile|samuel|sgt|f|20011114|412593438|15 maraar p ace||burns ide||03085|204 9614146|
rec-7463-dup-0|herma nson|jessica|ms|f||243258 021|33 melba street||bambra|vic|03824|618 3746070|
rec-6424-dup-0|aarcy|nacoya||f|19920704|754814936|10 posttle circuit||bohnock|nstw|06027|612 4333916|
rec-8629-org|heung|oscar|ms|f|19940609|499359123|57 chapman street||parramatta park|qld|03222|613 4639497|
rec-5173-dup-0|mays|samantha|ms||19900924|226210353|18 gardiner street|murray vale lodge|upper horton|nsw|07315|612 9628464|
rec-6663-org|sclater|makenzi|hon|f|19910307|227004782|7 outtrim avenue||creighton|vic|06154|618 0436950|
rec-7105-dup-0|kusonoki|joshua|ms|f|19930321|176530982|20 longmofegcrescent||dooralong|nsw|04116|416 0667548|
rec-189-org|nip|sidonie||f|19891123|482860744|5 attunga street|sunny braes|st marys|nsw|04870|612 9839176|
rec-6506-org|lut|harrison|mr|m|19000122|889220394|20 maccallum circuit||sydney|nsw|03802|612 6085889|
rec-2917-dup-0|najihah|jacke|pfc||20091122|655241472|92 stuart street||lukarno|nsw|04350||
rec-2641-dup-1|macck|ruben|||19910409|799667478|14||pybera|qld|04077|613 4540741|
rec-9662-dup-0|kirmasov|shelbey|ms|f|20110205|379623238|4 7||daradgee|qld|03805|613 1162070|
rec-9675-dup-1|mayo|ckane|ms|m|19901112|448919361|tomain street||koonda|vic|04213|618 5784760|
rec-9749-org|cohen|natasha|mr|f|19920903|839480676|7 sternberg crescent||ullina|vic|02580||
rec-4890-org|metelman|lucy|||19920206|716131693|19||new farm||02756|708 5893457|
rec-4196-org|hackett|jack|ms|f|19910709|203042676|47 forbes street||durham lead|vic|02518|618 6802210|
rec-9939-dup-1|lowery|angelica||f|20110812|358927698|1 hadleigh circuit||elliminyt|vic|02031|618 38 1076|
rec-7290-org|kong|zachary||f||565008577|19 wyangala street||yelbeni|wa|02022|618 5619796|
rec-3317-dup-0|perkinst|mitchell|mr|f||294197003|61 aahdlethan street||forest lodge|nsw|02615|612 2639265|
rec-2937-dup-1|strampher|amelia||m|19910 15|646530783|jackie howe crescent||birchmont|wa|02793|416 4530799|
rec-2404-org|pennington|alexander|dr|f|19790521|414192698|22 creal place||toolamba|vic|03585|618 7900661|
rec-6187-org|que|aleisha|ms|m|19871029|962513643|32 dallachy street||jannali|nsw|02263|204 3286745|
rec-9959-dup-0|bloxham|grivfin|dr|f|19921114|642499709|4||rouz|nsw|02260|612 8879112|
rec-2746-org|mercer|andrea|ms|f|20090429|851934928|36 spofforth street||northbridge||04655|204 0285800|
rec-5745-dup-1|kay|emerson|ms|f|19820426|586673232|14 ellerston avenue||hermannsburg|nt|02708|613 6733084|
rec-4010-org|hebert|isaac||f|19960521|917407357|35 lindrum crescent|tarkoori|tea tree gully|sa|02430|617 3394427|
rec-2538-dup-1|bramson|seth|ms|||230577700|14 doonkuna street||wind or||03030|416 2219307|
rec-4916-org|hunt|philip|mr|f|20101111|660695119|24 burns circuit||dysart|qld||613 9745951|
rec-2033-org|stratou|jacqueline||f|19890528|195882258|12 gamburra street||wellington point||06023|708 7106145|
rec-1352-org|purujit|tony|ms|f|19850512|403636594|200 spensley place||hughes|act|02199|612 6481309|
rec-9718-org|jØrgensen|kimberley||f|19961222|584483677|17 thomas place||mitchell park|sa|04068|617 4581811|
rec-7301-org|christianson|tiffany|||20000208|380175001|9 ina gregory circuit|goolwa cottage|clematis|vic|03030|618 2441815|
rec-573-org|yatawara|alisa|mr|f|19900105|558832540|32 allan street|apmt 1702|thornton|vic|03206|618 9219358|
rec-9578-dup-1||paris||f|19950317|612 425365|43 hollwa  street|ochiltree|port of brisbane|qld|04211|613 7572498|
rec-4607-org|bei|indiana|||19910504|249268468|132 golden grove||eureka|vic|07109||
rec-695-org|warner|nicholas|mr|f|19890330|775152935|74 castley circuit||braemar|nsw|03023|612 9714531|
rec-9212-org|rodrigues|zane|hon||19961105|708663462|763 meston place||dudawa|wa|02170|618 3135878|
rec-8549-org|bloxam|trey||m|19181130|371001330|36 colebatch place|brick house|orbost|vic|05301|708 0418877|
rec-8966-dup-1|badm an|emma||m|19880803|914605742|15 daglish street|ponderosa|leigh creek|s|02145|617 4835855|
rec-3260-dup-0|merrickson|tayla|mrs|f|19930506|964294061|31 moorhous e street|theiron farm|trihi|sa|04573|617 4846131|
rec-5596-org|kovtun|oliver|ms|f||629128497|45 sladen place||glen creek|vic|06008|416 5935411|
rec-9726-org|bramson|olivia||f|19930810|457692231|17 beaurepaire crescent||cudal|nsw|03149|612 9144772|
rec-512-org|strehovski|artemidoros|mr|m|20090926|157622802|290 fergusoncircuit|ascotvale|smeaton|vic|02478|6187892550|
rec-8100-dup-0|sergeant|hayden||m|19870404|406844242|140 coleman street|kerrv s treet|toronto||04217|204 8395243|
rec-3176-dup-0|chuang|talia||m|19870506|810318410|35 hurry plase||o b flat|sa|05112|617 9302575|
rec-810-dup-0|dennell|jand||f|19980817|758529954|11 vickers crescent||hampton|nsw|04868|612 7177138|
rec-6388-org|tzang|melinda||f|19021008|978505538|319 mawson drive||teralba|nsw|04120|612 4007549|
rec-5978-org|pi|lachlan||f|19340221|389073644|11 macgregor street||golspie|nsw|06104|612 8713128|
rec-5003-dup-0|christians|nathbn||f|19130514|676948267|25 ashby circuit|unfaan|kyogle|nsw|02880|612 1277917|
rec-3312-org|sharman|jade||f|19911028|147892889|25 alda place||summerland point|nsw|02487|612 4641442|
rec-1731-org|mills|indiana|mr|f|19900503|271582553|5 patten street|georgedale|humphery|qld|04000||
rec-5323-dup-0|schwartz|tadra|pfc||19830712|568093162|7 springvale drive||millstream|wa|02586||
rec-1015-dup-1|durham|brandon|ms||19950828|817917514|75 david street||mooroosa||03123|416 1976184|
rec-9790-dup-1|michaelson|aleisha||f||972486121|2 0 dunlop street|carney's arcade|freemans reach|n sw|04814|612 9032133|
rec-4159-dup-0|victorsen|joseph||f|19951022|351243446|281 fihelly street||ng iu|nt|04011|204 5 45169|
rec-6818-dup-0|lindsay|jasmine|mrs|f|19961120|116364221|1s ranken place|ballymannin|pine creek|nt|024 2|613 6372866|
rec-4949-dup-0|shalonda|dodson|ms|f|19950922|399520943|4 doolandcourt|rosettavillage|bellbridge|vic|06054|6187279565|
rec-9863-dup-1|hsiung|jemma||f|19960217|527164949|7 parklands estate|eltham place|weering|vic|04019|618 9732336|
rec-6779-org|myou|daniel||f|19080516|413525240|beasley street||toowoomba|vic|04726|618 3201470|
rec-896-org|klein|tara|pfc|f||273859821|42 seitz place||kingsford||02567|708 5772319|
rec-2607-dup-1|potla|arry|||19920707|390381930|5 mcginness strit||jesmond||04207|708 3186059|
rec-7990-org|scoby|alessandra|dr||19310812|286409526|933 groom street||deer park||03956|204 2541682|
rec-8852-org|leelani?|ryan|ms||19930120|436343472|3 sainsbury street||underdale|sa|02526|416 6452995|
rec-7175-org|jamshidi|nicholas|ms|f|20010603|272334952|1228 mcmanus place||yangan|qld|02233|613 8709106|
rec-8014-dup-0|aba t|lexie|ms|f|1983 0210|269482857|848 leake place||st helens park|nsw|02325|612 4082516|
rec-651-dup-1|rah im|james|ms||19961202|59790 1464|6 bemboka crescent||coleambally|nsw|02257|612 3408759|
rec-791-dup-0|xuan|marie||f|19850302|706349919|60 howitt street|lake catsworth|mount austin|nsw|04746|612 0958832|
rec-9463-dup-0|ka|ethan||f|19900125|84912 0431|1838 terry close||kensington gardens|sa|053 52|617 9694504|
rec-3500-dup-1|rutherford|annabelle|dr|f|19840614|867115839|2 stein place||buny ah|nsw|02340|6126515896|
rec-2223-dup-0|dziewanowski|koula|mr||19830711|582352348|1 cockburn street||middlet on|sa|02578|617 4019401|
rec-6348-org|ukhtomsky|sophie||f|19980317|609412413|40 coxen street|baptist retirement|the narrows|nt|05075|613 9096105|
rec-5399-dup-1|vanderburgh|hattie|ms||1990111 9|946017221|17 novar street||goornong|vic|04 07|618 6207011|
rec-3519-dup-1|hudelist|ckiandra||m|19970708|433279242|25 cordia plac|ocean star villas|dean park|nsw|06612|612 1995154|
rec-176-org|paterson|amy|||19910302|930181670|6 champ place||woogenellup|wa|06018|618 8123211|
rec-6765-dup-0|pekarek|alysha|mr||19930905|24115 265|15 wattsstreet|tinkelelup|killarney heights|nsw|05062|612 1314283|
rec-4702-dup-0|ponte|yden||m|19940222|768894674|9 mortlock circuit||clunes|vic|07310|204 5137746|
rec-7578-dup-0|diebus|daniel|||19930401|479887263|29 denny street||the g p|qld|02590|613 2586135|
rec-2182-org|manjrekar|chelsea|pfc|m|19931111|755443874|3 southern cross drive||glanville||03400|416 2511217|
rec-2654-org|shu|matthew|ms|f|19390531|752003066|14 araluen street|dooralong valley|wanneroo|vic|02223|618 3575231|
rec-8896-dup-1|ferguson|zamuel|||19941126|574775502|14 abercrombie circuit|laianda|wee waa|nsw|03170|708 2589521|
rec-8577-org|huang|callum|||19820905|339308707|46 tazewell circuit||wilton|nsw|02730|612 0839003|
rec-3018-org|gilab|mitchell||m|19791215|645177908|29 booroondara street||yantabulla|nsw|02607|612 2987266|
rec-8666-org|tracey|jayde||m|20010228|253957030|3|sheep station|black swamp|nsw|03168|612 2848526|
rec-6167-org|settlemeyer|james|||19840603|471575680|123 fairfax street||yornaning|wa|06026|618 0870677|
rec-8404-org|poole|renee|pfc|f|19980420|422252212|28 tregearclose|aurochlodge|southyunderup|wa|03214|6187005380|
rec-225-dup-0|hnegan|byron||m|19961013|934527487|23 coombe street|the spur|merinkur|vic|02145|618 6029858|
rec-881-dup-1|scollard|bailey|||19860229|249295159|9||cunningham|qld|03215|613 0746308|
rec-9434-org||kaitlyn|||19870319|180172271|16 george street||lake haven|nsw|06230|612 2082851|
rec-6884-dup-1|straw|madiovn|ms|m|19910307|559801661|37 magenta square|glenore grove|reids flat|nsw|03072|612 2614298|
rec-6641-org|gunawan|jake||f|19420114|498571054|25 warragamba avenue||ellerston|nsw|04217|612 8818693|
rec-503-org|hong|jassim|||19990924|903242715|1 blackman crescent|yuulong|berrilee|nsw|03149|708 1556017|
rec-4668-org|ong|kyle||m||155563485|13 hamilton row|ardrossan|pearl beach|nsw|02324|612 3609154|
rec-7055-dup-0|alcantara|caleb||m|19920611|339338723|186 howie court|kinjibi|ivanhoe|wj|02168|618 6115153|
rec-668-org|thawani|ellie|dr|m|19870316|408864055|dwyer street|crestwood|penola|sa|02107|617 1972595|
rec-685-dup-0|morton|taylah|hon|f|20010325|328618261|1 moulden court||fad de n|act|06530|612 4856619|
rec-8252-org|gates|tate||f|19880118|435667309|155 davenport street||stanwell park||02285|204 9466476|
rec-5542-org|aarnoudse|jake||m|20130210|673884020|14 iredale place|sheep station|tooborac|vic|07140|618 8902947|
rec-6360-org|sckel|gabrielle||f||328877744|42 boolee street|hybernia park|kurnalpi|wa|02258|618 9942029|
rec-8727-org|barisic|sam|pfc|m|19740921|771443941|7 namatjira drive|salford waters re|aberfeldie|vic|06061||
rec-2230-dup-0|philips|sohja||f|19991218|535107268|2 ashley drive||nuriootpa|sa|05540|617 3698327|
rec-601-org|boyle|jaykob||f|19930731|986500500|21 scarlett street|the mall|beaconsfield upper|vic|03073|618 3937135|
rec-401-org|hardie|isabella|||19940603|663954482|11 john russell circuit||colac colac|vic|03699|618 5152674|
rec-3868-dup-1|kendrick|tom||j||398681860|1 goldner circuit|old green hill|mooroolbark|vic|03173|618 4573097|
rec-2778-dup-1|leena|charlotte||f|20070911|329537153|64 captain cook crescent||glen creek|v ic|02165|618 08 6663|
rec-1550-dup-0|masterson|moll ie|mr||1984 317|466916597|9 burnett street||mullingar||04510|708 0255694|
rec-5077-org|chu|lucy|mr|f|19930627|138707753|13 illingworth street|pine hill|holland park west|qld|05255|613 6205810|
rec-1475-dup-0|fong|chloe||f|19830 430|882116115|125 dorrit bla ck crescent||wurruk|vic|03011|618 5890688|
rec-741-org|ji|tara|ms|f|19861228|163791601|190 antill street||linden|nsw|04012|612 5779340|
rec-42-dup-0|chandler|josephine||f|19971 29|465256160|20 downe s place||eungai creek|nsw|06210|612 4458044|
rec-2328-dup-0|badurina|e la||f|19911120|795885630|l||berkeley vale|nsw|05110|612 3333545|
rec-7820-dup-0|king|danil|||19810921|129150700|91 bogan place|berkeley village|allawah|nsw|02765|612 2978476|
rec-171-dup-0|yong|madiston||f|20100614|274327972|62|carawa rmb 2|yengarie|qld|02164||
rec-9853-dup-0|berry|samantha||f|19880509|768549890|428||melton south||03103|708 6834219|
rec-9632-dup-0|aaqilah|macormack||f|19911023|476595702|6 kingsbury street|wendley park|waverley||02825|416 363  648|
rec-2342-org|scorsone|pace|ms|f|20090412|662281964|114 erldunda circuit||alonnah|tas|05211|617 4138498|
rec-5101-org|teo|elki|ms|f|19070110|409326208|220 rene street|old post office|tolga|qld|02171||
rec-2457-org|strazzari|||f|19870725|151341699|409|kippilaw|airlie beach|qld|04226|613 7526906|
rec-1182-dup-0|zouthers|jake||f|19900606|941134671|230 burkitt street||coombel|nsw|04702|612 6746290|
rec-5345-org|shaikh|eleni|mr||19950509|740035569|13|palm springs vlge|mount saint thomas|nsw|06281|612 9366754|
rec-6762-dup-1|timberlake|caitlin||f|19510810|635581318|68 pelloe place||harlin|ql d||613 437 983|
rec-7043-dup-0|victors|kenneth||f|20081105|740654473|1 dunstan street||oak flats|nsw|04216|612 6298115|
rec-1916-org|ortiz|benjamin||f|19760427|725121895|8 jardine street||ceres|vic|02232|618 6990409|
rec-162-org|nathanson|levi||f|19951016|905514784|69 hilder street|karingal homes|goolma|nsw|05108|612 1599088|
rec-529-dup-0|quincey|chaahlise|ms|f||896129493|51 guthridge crescent||glenroy|vic|02500|618 7089304|
rec-3392-dup-0|ning|eden|ms|f|20070825|375243189|12 carina street||mildura centre plaza|vic|031 7|618 4 16028|
rec-4823-dup-1|skinner|campbell||m|20111 023|296448900|33 bardolph street||edenhope|vi|05075|618 7388298|
rec-5595-org|hayden|harrison|pfc|m|19040422|244473950|3 severne crescent||mailer flat|vic|04169|708 6231557|
rec-9047-dup-0|schlieffen|calvin||f|19970117|798190188|56 bayley syeeet|villa 2|yallingup siding|wa|02480|416 7483460|
rec-1370-dup-0|zarikos|anne|mr|m|19690421|567731577|42 larpents treet||wannamal|wa|02587|618 7710779|
rec-769-dup-1|wibow o|jack||f|19881202|91340 264|31 stroud place||alice springs||03064|416 9530615|
rec-6712-org|hume|amaya||f|19871018|514613016|89 boolee street|bulga wine estates|green range|wa|06060|618 4238280|
rec-3572-dup-0|dubois|cassidy||f|19980202|702 14445|4 pettifer place|brunton|northfield|a|02278|708 5900763|
rec-1264-dup-1|barrett|jasmyn|||19970329|994747198|13 gattonst eet||kambah|act|02323|612 3499983|
rec-3187-org|arslan|joe||f|19950913|457207127|27 bendigo street|tinsdal|seppeltsfield|sa|02790|617 7067717|
rec-7553-dup-1|rossel|atam||f|19820720|617631609|14 oxley street||south melbourne||05039|204 1121288|
rec-2056-org|shridhar|eashaa|mrs|f|19971211|841305179|19 guthriestreet|bedgeburypark|keswick|sa|04159|6179059688|
rec-2014-dup-0||james|||19870626|703741947|3 ingamells street|brooklyn farn|tyalgum|nsw|03937|612 0733648|
rec-5837-org|callahan|paige||f|19910920|937550649|52 officer crescent||preston||04702|204 5655950|
rec-2331-org|dickens|layla|dr|f|19971206|920286490|1 leggatt street|brokenspoke|taylors beach|qld|02148|613 5221789|
rec-6720-dup-1|scime|2ac||m|19561219|473412336|2 simson place||page|act|02540||
rec-619-org|samuelsson|paulsen|ms|f|19991220|829109081|29 longstay caravn park|lenaroy|mountgardiner|qld|04005|6130391223|
rec-119-dup-0|folerup|luke|ms|f|19961215|411667382|59 bonrook ztreet||carool|nsw|02471|416 4258143|
rec-9179-dup-0|oconnor|shana|mr|m|20000706|685648167|2 bungonia street|the willows|largs north|qld|02583|708 1667994|
rec-6858-org|pecanac|blaize|ms|f|19430127|981692319|18 chuculba crescent|clear creek|waddy forest|wa|03162|618 2180679|
rec-4475-org|aarnoudse|benjamin||m|19860924|233372561|77 spafford crescent||rosebud|nsw|04350|612 5258116|
rec-7813-org|halit|kirrah|||19950525|255995811|43 gundulu place||mentone|qld|02487|613 6076058|
rec-1426-org||bailee||f|19950623|778403751|4 deumonga court||kinross||04030|708 9719848|
rec-3850-dup-1|wen|mia|ms|m|19001201|711278076|77 jensen place||copar park|nstw|02478|416 5002878|
rec-7085-dup-0|kersey|holly||f|19871009|159058911|7 bandulla street|citi centre|yunts|sa|04613|617 7731197|
rec-7450-org|nash|danielle||m|19910529|148070556|82 lexcen avenue||moore park|nsw|04160|612 6402206|
rec-10035-org|scorsone|bradley|ms|m|19950622|935545344|9 dumas street||surry hills||04030|708 5511199|
rec-5852-dup-0|jarasinghe|foenix|mr|f|20010617|223514957|18 hallstrom circuit|tingara vlge|anandale|nsw|03048|612 1751751|
rec-5941-org||jacob||f|19950330|961424070|9 launceston street||beechwood|nsw|03162|612 4992771|
rec-2092-dup-0|acker|jake|||19880529|254987265|29 marr street||port welshpool|vic|04823|416 1603060|
rec-1150-org|savidge|oscar|dr|f|19570419|524465712|1 shandon place||susan river|qld|02170|613 3123249|
rec-5306-org|muthanna|james||f|19090317|380572939|18 fitzhardinge crescent|city tafe campus|musk|vic|02282|618 2560748|
rec-5026-org|huffman|nathan||f|19890915|499696276|12 ratcliffe crescent||toowoomba||02166|708 8786269|
rec-6084-dup-0|manka|aickaterina|mr|m|19790908|760493606|29 kathner street||allawah|nsw|03644||
rec-8976-dup-0|aarts|michael||m|19950531|984966637|228 gurrit place|millbay|mound wite|nsw|04503|708 0553435|
rec-8727-dup-0|barijic|sam|pfc|m|19740921|771443941|7 namatjira drive|salford waters re|aberfeldi|vic|06061||
rec-4543-dup-0|scjum|laxlan|mr|m|19820214|859018199|48 disney court||yalangur|kwld|06073|613 0387293|
rec-3823-dup-0|aw|joshua|ms|f|20110801|463250110|4 blackman crescent||palm beach|qld|022 9|613 22 56365|
rec-2083-org|mcintosh|mackenzi||f|19900426|882667044|64 blamey crescent|warrambah|yargullen|qld|04127|613 7196174|
rec-9779-org|abbitt|alexandra|ms|m|20071009|945871358|42 totterdell street||homebush west|nsw|04127|612 2683170|
rec-9130-org|rowntree|elana|mr|f|19811031|906372420|29 hooker street||campbelltown|vic|02290|618 0832394|
rec-9595-org|scrivener|kelsy|mr|f|19880923|978187131|31 green street||barringun|nsw|04207|612 0581059|
rec-10181-org|earl|emiily||f||505471875|187 edwards street||applecross|wa|05049||
rec-7217-org|bennion|meridith|ms|f|20150521|509472640|26 sternbergcrescent|amarrastation|fallscreek|vic|02454|6180648338|
rec-6961-dup-0|sckel|ckylie|mr|f|19250523|973076879|34 totterdell sttreet||murgheboluc|vic|03752|618 6052525|
rec-3860-dup-0|colon|jackson|ms|m|19870624|463371589|30 kilby crescent|the market plake|sthellharbour|nsw|04218|612 5679846|
rec-2269-org|sitha|georgia||f|19941217|600131075|55 staunton place||sanctuary point|qld|04122|613 6042304|
rec-8893-dup-0|hendricks|jamaa|mr|m|19940314|55962 4972|63 wettenhallcircuit|oceanparktowers|lynwood|wa|04812|6183940184|
rec-5873-org||chantelle||m|19931028|428072187|18 outtrim avenue||fairfield|vic|03071|618 7953395|
rec-1713-dup-0|scofield|ella|mr|f|19900223|458318354|144 mcburney crescent||empiresvale|nsw|05044|612 6971911|
rec-3205-org|alinavec|brooke||f|19970722|130678326|113 ligertwood street||forbes|nsw|03021|612 7145713|
rec-3052-org|stoddard|ethan||f|19901216|810287107|313|ra 23012|cobbadah|nsw|04650|612 6992175|
rec-2984-org|gay|vanessa||f|19930520|960962584|42 keira street||wauchope|nsw|04061|612 7552922|
